split,user_id,month,age_group,income,credit_score,tenure_months,credit_limit,spend_rent,spend_dining,spend_groceries,spend_travel,spend_rideshare,spend_other,monthly_spend,rent_share,primary_category,purchase_total,statement_balance,payment_rate,payment_amount,balance_new,utilization,apr,interchange_rev,interest_income,reward_cost,funding_cost,default_next,pd_default,chargeoff_loss,profit_true,balance_next
train,11,1,Boomer,83074,750,55,12009.94415149289,279.3762889913311,299.38563182532886,210.78173779754783,280.18192834229575,48.35915978671869,293.6695774847705,1411.7543242279928,0.19789299327565785,restaurants,1411.7543242279928,1619.1022445223239,0.42504189107344875,688.186279853034,930.9159646692899,0.0775120977189201,0.15212730850660722,19.29718231549474,11.801478345914244,14.737698367432355,3.490934867509837,0,0.0001,0.0,12.870027426466793,930.9159646692899
train,12,1,GenX,53837,755,31,10497.673595942779,398.117408018197,341.8592831237419,407.3946645916151,122.99580172360581,73.19652498788822,272.56939948983785,1616.1330819348861,0.24633949547122574,groceries,1616.1330819348861,1616.1330819348861,0.14896604522299375,240.74895376988852,1375.3841281649977,0.13101799323390725,0.15507345787491333,20.71603783773947,17.773797721734933,16.619098715051766,5.157690480618741,0,0.0001,0.0,16.713046363803894,1375.3841281649977
train,13,1,GenX,132154,729,16,19270.293298665692,1212.6390104198451,124.168062540464,533.4407937157705,183.82643048148114,54.80637962554765,342.957667379224,2451.8383441623328,0.49458359002625907,rent,2451.8383441623328,2613.714075577383,0.3909945585110003,1021.9479810543661,1591.7660945230168,0.08260206888668546,0.16023822812486258,23.950210176588385,21.255148214633394,24.50326347253431,5.969122854461313,0,0.0001,0.0,14.732972064226155,1591.7660945230168
train,14,1,GenX,75917,749,22,11820.428724091154,306.23149634290417,298.5530815794694,123.54606491708815,71.84890027926461,75.85540691976689,190.29746454883602,1066.3324145873291,0.2871820195594596,rent,1066.3324145873291,1066.3324145873291,0.415458924757593,443.01731839861964,623.3150961887095,0.05273202104068647,0.13278972595813324,13.324650565405657,6.89748673403885,11.099388587412856,2.3374316107076605,0,0.007116922066025469,0.0,6.785317101323988,623.3150961887095
train,15,1,GenX,93819,662,32,13566.677432024382,968.3393129580321,119.97744762861944,266.43660144549574,171.50726532724363,51.29817386808898,429.05315899458776,2006.6119602220679,0.48257427552204357,rent,2006.6119602220679,2223.6111431849963,0.3922827550083796,872.2843053159428,1351.3268378690536,0.09960632178658739,0.22248444919032276,19.824168666905134,25.05410059994975,19.84228088401132,5.067475642008951,0,0.000786701608869041,0.0,19.968512740834615,1351.3268378690536
train,16,1,GenX,71700,725,13,11567.095464404318,491.57150490622917,200.77840268816828,309.10061242646583,84.87905935358741,20.309240928167004,109.91908031320358,1216.557900615821,0.40406749621813803,rent,1216.557900615821,1216.557900615821,0.42981470835619157,522.8944792516097,693.6634213642112,0.05996867783263631,0.16454858764681404,13.407666099320862,9.51177802397815,12.537365010543484,2.601237830115792,0,0.00816916898830467,0.0,7.780841282639736,693.6634213642112
train,17,1,GenX,76700,703,35,11205.232790289785,377.18349327637844,171.1549541680011,347.9565296248822,246.85172259325805,84.90697153582309,160.51283343264103,1388.5665046309837,0.27163516620805733,rent,1388.5665046309837,1388.5665046309837,0.33381324885747526,463.52189616553716,925.0446084654466,0.08255469795032463,0.17816886881254476,17.686738357643556,13.734512624286,14.485559704502899,3.4689172817454246,0,0.0001,0.0,13.466773995681232,925.0446084654466
train,18,1,GenX,60611,711,49,10881.227142162967,240.49680581714634,266.67415885743407,155.2257453125564,189.35826814186734,31.132149826827447,163.68345349198106,1046.5705814478126,0.22979511375567815, dining,1046.5705814478126,1882.5533498201266,0.468002781328735,881.0402037155463,1001.5131461045803,0.09204045950147309,0.17274993375822353,14.021965676203896,14.417610803963026,11.081535911319595,3.7556742978921758,0,0.006957223833309576,0.0,13.60236627095515,1001.5131461045803
train,19,1,Boomer,57136,633,1,6632.372009093328,162.15731570432806,138.73794189384125,449.7412362410948,378.1663593587459,16.76889399430214,409.0429360895871,1554.6146832818993,0.10430707843438268,groceries,1554.6146832818993,1554.6146832818993,0.28405771061647916,441.60028782381914,1113.0143954580801,0.16781543525183437,0.24069638770842444,22.55519069624951,22.32487870451964,15.778638457139294,4.1738039829678,0,0.018236988699033008,0.0,24.927626960662057,1113.0143954580801
train,20,1,Boomer,92051,712,13,11671.571563562517,339.5791256325076,178.98589784874412,316.0066364731466,0.0,11.097748394269106,289.3161222747039,1134.9855306233715,0.29919247115511644,rent,1134.9855306233715,1134.9855306233715,0.16655613885083712,189.0388076321973,945.9467229911742,0.08104707389571475,0.1710610559197871,13.36916599921004,13.484553773227717,11.140292605776065,3.547300211216903,0,0.012021159068373456,0.0,12.166126955444788,945.9467229911742
train,21,1,GenX,41937,685,16,6425.5744451032,504.58314451257144,579.1594771121036,178.5969317571084,177.66291061691362,44.030424157278986,576.2663013574366,2060.299189513413,0.2449077042212206,restaurants,2060.299189513413,2101.9192405876674,0.4234740641006236,890.108283222956,1211.8109573647116,0.18859184773560725,0.22540366133510378,26.513145061937696,22.762218886333613,21.008134492034568,4.544291090117668,0,0.005539326872663139,0.0,23.72293836611907,1211.8109573647116
train,22,1,Boomer,92134,667,23,13670.370593251817,322.02803521059684,301.24986614364326,429.10876867589127,,0.0,137.2280820268177,1457.9515838930402,0.22087704335881556,groceries,1457.9515838930402,1457.9515838930402,0.7866618560797904,1146.9148990597694,311.0366848332708,0.02275261542556934,0.21116213104615172,19.597247516847776,5.473264100243643,15.444233070836233,1.1663875681247653,0,0.0001,0.0,8.45989097813042,311.0366848332708
train,23,1,GenX,83751,717,50,11138.106015723999,738.9351845389217,975.3025443416625,386.31770382872975,76.25934719881471,67.26736644427623,84.40875811018303,2328.4909044625883,0.31734510241063907,dining,2328.4909044625883,2328.4909044625883,0.14258916780811284,332.01758031608045,1996.4733241465078,0.17924711089372164,0.17873872029777127,28.961318275624542,29.73725725554869,25.286482677930742,7.4867749655494045,0,0.00817391946878872,0.0,25.925317887693087,1996.4733241465078
train,24,1,GenX,123108,649,32,14917.349950983707,294.62691279238027,154.0806703700512,592.5594432004439,158.78649133943347,42.263636611767886,152.73041577026,1395.0475700843365,0.21119488618912746,groceries,1395.0475700843365,1655.536621514275,0.7154956177454741,1184.5291977106115,471.00742380366364,0.03157447035507829,0.228594232478275,18.358871546148777,8.972465044664007,14.313012829333585,1.7662778392637386,0,0.007563858309275244,0.0,11.252045922215459,471.00742380366364
train,25,1,GenX,44350,758,42,9826.144419790837,523.9233402301138,145.67916538934,211.81072204214664,309.0736721181652,64.91827946127583,94.19810665522955,1349.6032858962712,0.38820544207713337,rent,1349.6032858962712,1938.0508966668126,0.6361319065714204,1232.8560119291103,705.1948847377023,0.07176720131625272,0.1292583507689794,15.670192065852035,7.596027314326327,14.282060600128535,2.6444808177663837,0,0.0001,0.0,6.339677962283444,705.1948847377023
train,26,1,GenZ,105228,718,24,10516.765776294973,789.5599824841294,244.6727149388332,294.21206577801695,75.18794565894517,27.361880489021978,444.9267706294185,1875.9213599783652,0.4208918344494117,rent,1875.9213599783652,1875.9213599783652,0.23875876826074535,447.89267326245675,1428.0286867159084,0.13578591718137503,0.20982230511618583,19.751004969064162,24.96935590156429,18.536443260209396,5.355107575184657,0,0.008692067404272835,0.0,20.8288100352344,1428.0286867159084
train,27,1,Boomer,70790,724,27,10763.693555359321,129.40203970161159,193.14926279152166,141.5198499875802,749.0628947219495,43.01520622968771,188.62382620954133,1444.7730796418919,0.08956564980687885,travel ,1444.7730796418919,1444.7730796418919,0.5242332402938472,757.3980730299895,687.3750066119023,0.06386051433707468,0.14551624581667005,22.736052347679696,8.335352535864399,15.99792266525647,2.577656274794634,0,0.007180510660208127,0.0,12.49582594349299,687.3750066119023
train,28,1,Millennial,74841,745,11,9964.576471200877,1309.821088775745,183.17471271182998,238.9829447755683,,173.1395754287263,201.43427574427488,2106.5525974361444,0.6217841844395008,rent,2106.5525974361444,2197.70157642063,0.05354219573234748,117.66976796600198,2080.031808454628,0.2087426208696609,0.18189685886462062,17.528311710117084,31.529271024699423,21.20214642372528,7.800119281704855,0,0.005381719237189142,0.0,20.05531702938637,2080.031808454628
train,29,1,Boomer,23401,679,47,4033.3372587345643,355.97604958531457,270.54890490029027,195.8538064097101,0.0,35.96675398436425,379.03018822978026,1237.3757031094597,0.2876863095749865,other,1237.3757031094597,1237.3757031094597,0.32287866006386096,399.5222090155602,837.8534940938995,0.20773206908979663,0.18889378758821207,14.842933376758596,13.188776661951195,12.192761218419978,3.141950602852123,0,0.012171205969292383,0.0,12.696998217437688,837.8534940938995
train,30,1,GenX,121389,750,24,14465.058648014217,380.1289148391844,292.0202330437828,270.2032321138765,296.5973473632397,43.22749773654465,109.41371829819543,1391.5909433948232,0.27316138887182595,rent,1391.5909433948232,1544.5467632649531,0.3286689010989029,507.64448737815945,1036.9022758867936,0.07168324035997883,0.17030035577354202,18.100092375306957,14.715402207159698,14.917544655902432,3.888383534575476,0,0.00937162493829979,0.0,14.009566391988747,1036.9022758867936
train,31,1,GenX,62019,707,12,7816.969202696753,872.9330061679099,188.06319320332875,520.8647055808036,162.05284901669592,105.53383685592881,156.07196281758712,2005.519553642254,0.43526526808604943,rent,2005.519553642254,2005.519553642254,0.25225478588773403,505.90190559769076,1499.6176480445633,0.19184131460147172,0.1754464524693295,21.292277044281892,21.925216367484847,20.548817532083344,5.623566180167113,0,0.00040475403005031316,0.0,17.04510969951628,1499.6176480445633
train,32,1,Millennial,54755,754,40,11614.947979558363,683.6016361950832,209.26110444045355,300.7852805521561,182.60426352149491,23.188363237061473,104.68967161131657,1504.1303195575656,0.454482984158023,rent,1504.1303195575656,1504.1303195575656,0.4324151267992077,650.4087028540175,853.7216167035481,0.073501975058868,0.16145375327114475,15.927170486288711,11.486379938791455,15.63884295151398,3.201456062638305,0,0.0013049474604696974,0.0,8.573251410927881,853.7216167035481
train,33,1,Millennial,36492,682,29,5590.403685057639,1203.8984152177109,637.1176561159518,141.49808730760103,165.32168714291325,216.11465323290682,557.674675073368,2921.6251740904518,0.4120646364544362,rent,2921.6251740904518,2982.354672207018,0.5178067639527458,1544.2834217748682,1438.07125043215,0.25723924987311947,0.20733161208008571,32.01013539578214,24.846469219843527,29.921895730508417,5.392767189120562,0,0.00838783636300184,0.0,21.54194169599669,1438.07125043215
train,34,1,Boomer,48540,702,53,7263.692596563799,232.24049257203055,281.21535084480337,608.0480375516196,261.0313532568719,26.483999227296437,335.9471663670109,1744.9663998196324,0.13309167018690787,groceries ,1744.9663998196324,1744.9663998196324,0.3812505845166467,665.2694598931434,1079.696939926489,0.14864298365782386,0.18482025576931935,24.655912173322665,16.629155382547093,17.88874707289295,4.048863524724333,0,0.00040755429155161973,0.0,19.347456958252476,1079.696939926489
train,35,1,GenX,71486,802,47,13569.494653510228,260.6569472063294,131.6097712871983,234.4941923562822,225.0586183911559,74.12412631740676,331.34304008225723,1257.28669564063,0.20731703286935357,other,1257.28669564063,1385.0984882497996,0.37760648500773897,523.0221715375399,862.0763167122598,0.06353046585189179,0.12763348230594712,16.673250499322837,9.169150192955856,12.697641781915898,3.232786187670974,0,0.0001,0.0,9.911972722691822,862.0763167122598
train,36,1,Millennial,95291,709,33,12655.309244743457,516.3194738794117,201.0331694913484,253.67126486477798,122.94792723686427,64.21158330334192,244.6622329386142,1402.8456517143584,0.3680515196012045,rent,1402.8456517143584,1402.8456517143584,0.15006679565961265,210.52055175779475,1192.3250999565637,0.09421540611121858,,15.953630034099868,17.624506124126817,14.251305828026123,4.471219124837114,0,0.004424125465902496,0.0,14.855611205363449,1192.3250999565637
train,37,1,GenZ,45825,636,13,6312.72031305759,1009.7813591585082,179.6920849480721,125.14552269073951,71.2211175860776,58.3232597946225,133.97171981177357,1578.1350639897933,0.6398573748216515,rent,1578.1350639897933,1578.1350639897933,0.2677578879697956,422.5581116649853,1155.576952324808,0.18305530659017902,0.23168260150838263,13.061830071740538,22.31058954647831,16.07355686513731,4.3334135712180295,0,0.01676372302352229,0.0,14.96544918186351,1155.576952324808
train,38,1,Millennial,70380,671,8,7982.272806542724,1828.401124937325,70.69665551727883,183.338245586553,151.7800804420202,25.187595521132614,92.2360662025922,2351.639768206902,0.7775005124749441,rent,2351.639768206902,2351.639768206902,0.5821093614154561,1368.9115237501107,982.7282444567911,0.12311383841094622,0.21153053734552085,15.691869230472111,17.323086134547115,23.802066617103563,3.6852309167129667,0,0.004480751491811792,0.0,5.5276578312026965,982.7282444567911
train,39,1,Boomer,70736,731,48,9954.473892863116,271.1248988204445,68.19430437662322,42.60568318770523,419.0551659871686,0.0,392.2263169153367,1193.2063692872784,0.22722381123593216,flights,1193.2063692872784,1193.2063692872784,0.22075075471513628,263.4012065510743,929.8051627362041,0.0934057563205656,0.18101562326093795,15.9170494420837,14.025771753660985,12.122109999769695,3.4867693602607654,0,0.0028865989001093293,0.0,14.333941835714224,929.8051627362041
train,40,1,Boomer,61305,810,35,14090.067673890928,103.67838928275809,225.44288654361287,244.6468585331796,93.26229191079837,16.41573971037054,203.63349086726927,887.0796568479888,0.11687607587705573,groceries,887.0796568479888,887.0796568479888,0.1762930594507673,156.38598668226874,730.69367016572,0.051858776485488756,0.1003036889942937,12.709187468272216,6.107605886866785,9.117355683364542,2.74010126312145,0,0.000260052631847692,0.0,6.95933640865301,730.69367016572
train,41,1,GenX,68069,732,32,9089.722861726146,804.5223927888138,380.9177729313002,408.34297360235075,82.35244715426752,31.931309038035938,140.74261794250845,1848.8095134572768,0.43515699531660007,rent,1848.8095134572768,1936.6746749255506,0.30427336957725554,589.2785291145333,1347.3961458110173,0.14823291824269608,0.1874578849517873,19.782477959603128,21.048335973826944,19.165081647896923,5.052735546791315,0,0.000596742943459769,0.0,16.612996738741835,1347.3961458110173
train,42,1,Boomer,15694,724,37,4491.05668121471,233.2563640720839,155.94767341692312,175.03139791598494,235.63383456736457,23.104909584729043,414.83836052003466,1237.8125400771203,0.18844239860225617,other,1237.8125400771203,1524.590971012887,0.768289292639051,1171.3269186833747,353.2640523295122,0.07865945086089712,0.17467581718515202,16.628431495964513,5.142223918566321,12.354716605284437,1.3247401962356706,0,0.0001,0.0,8.091198613010729,353.2640523295122
train,43,1,GenZ,36942,676,40,4673.320731147085,1476.5667286070773,482.8658064658837,106.23854611751662,113.84191078893188,89.94493532660393,96.10671270428479,2365.5646400102983,0.6241920865881091,rent,2365.5646400102983,3185.317520016161,0.2167739349494627,690.4938128773671,2494.823707138794,0.5338438876046133,0.18765627888542788,20.542331153397505,39.01411111306788,24.746793344530644,9.355588901770476,0,0.01778587274446886,0.0,25.454060020164263,2494.823707138794
train,44,1,GenX,39731,671,27,5813.255585173757,225.8359000951793,123.66237673399749,291.87981173608676,189.60273695466913,56.555764099880015,291.93255013076345,1179.4691397505762,0.1914724959594425,Other ,1179.4691397505762,1378.5541241952403,0.3488906696209843,480.96467149924695,897.5894526959934,0.1544039204099719,0.23380289567362195,15.788598373512787,17.488251097202063,11.893912288721449,3.365960447609975,0,0.01174152723052918,0.0,18.016976734383427,897.5894526959934
train,45,1,Millennial,44745,833,4,9429.73684006604,1235.4090477721616,231.31650047576795,367.9398729426249,117.43649874828098,0.0,507.3376896967873,2459.4396096356227,0.5023132273433594,rent,2459.4396096356227,2459.4396096356227,0.6990376994452638,1719.2410066442435,740.1986029913792,0.07849620997336287,0.14431699717448376,23.609699426540153,8.901936641371975,24.277226715410755,2.775744761217672,0,0.001715613041305985,0.0,5.458664591283702,740.1986029913792
train,46,1,GenZ,41394,760,51,6022.832122429738,1009.3721844323721,299.78126216494053,119.57786429178299,0.0,25.05705724898181,736.6111021231418,2190.3994702612194,0.460816484909028,rent,2190.3994702612194,2190.3994702612194,0.17335443406948914,379.7154605532425,1810.6840097079769,0.30063663952458114,0.18859896135789533,21.640906504617917,28.457760298189477,21.055392079944774,6.790065036404913,0,0.012423918535224891,0.0,22.25320968645771,1810.6840097079769
train,47,1,Millennial,73175,722,54,11546.048700375266,505.4097089715083,133.94570624385514,256.69200555633347,73.66449376860436,62.646479993465746,542.4863395578046,1574.8447340915718,0.3209266907591669,other,1574.8447340915718,1574.8447340915718,0.44418859040376313,699.5280625409245,875.3166715506474,0.07581092841936464,0.17859697796719248,18.072209246916167,13.027409358603935,15.141341541818495,3.2824375183149272,0,0.00491892282194344,0.0,12.675839545386678,875.3166715506474
train,48,1,Boomer,61322,697,41,10795.796492256894,120.82616697029597,211.40516517358742,366.69488007244524,453.0752880838787,22.530991556570317,448.04618784324146,1622.5786797000192,0.07446552113739976,flights,1622.5786797000192,2746.674317110942,0.5701546769962501,1566.029208086285,1180.645109024657,0.10936155659023909,0.21000150696742045,24.36611335713917,20.661437674074364,16.681186319385212,4.427419158842463,0,0.006668353503022134,0.0,23.91894555298586,1180.645109024657
train,49,1,Boomer,38575,709,9,7170.648320279245,102.67846660081791,209.1352976951003,204.90765922664096,145.8693026510738,29.75996667442789,404.1955150326567,1096.5462078807175,0.09363806637867403,Other ,1096.5462078807175,1096.5462078807175,0.5415524916969802,593.8373311386773,502.70887674204016,0.07010647493621097,0.19755248378817014,15.800172940586961,8.275948935229259,10.89684021610864,1.8851582877826505,0,0.0002009152751846618,0.0,11.29412337192493,502.70887674204016
train,50,1,GenX,109516,628,30,12531.242346837877,648.436871305241,93.01699251253221,320.75729574154576,281.3760548990808,0.0,301.6332796578612,1645.2204941162609,0.3941337186256924,rent,1645.2204941162609,1770.3953490674728,0.1106496835189389,195.89368507771724,1574.5016639897556,0.12564609480935177,0.23334647110086804,18.27403069745071,30.617033919537846,16.597724476670116,5.904381239961583,0,0.012734176017247993,0.0,26.388958900356858,1574.5016639897556
train,51,1,Boomer,64279,736,33,9486.998519224227,196.34033533472393,194.73470295097863,239.80328130162852,539.4004366228256,98.12261356360007,204.2268308073903,1472.628200581147,0.1333264806807595,flights,1472.628200581147,1472.628200581147,0.7487569746359822,1102.64063623077,369.98756435037694,0.038999433129523836,0.17066023588106244,21.831245818561882,5.2618470837579245,15.8842212369079,1.3874533663139135,0,0.0001,0.0,9.821418299097994,369.98756435037694
train,52,1,Boomer,53696,714,35,9240.932129141598,360.3396280799485,157.7306307288339,408.678856272004,359.6265206921571,20.290192192174835,293.63671224112386,1600.3025402062422,0.22516969074704402,groceries ,1600.3025402062422,1600.3025402062422,0.5777229710254602,924.5315380675412,675.771002138701,0.07312801270421994,0.1749454265962702,21.161796497699388,9.851920520878672,16.47075647261433,2.5341412580201284,0,0.005863299762496079,0.0,12.008819287943602,675.771002138701
train,53,1,Millennial,80773,769,41,13333.732411963276,897.4780183640213,124.36656528149545,173.93852122398428,158.55320318903264,193.2001506453957,137.3005532453724,1684.837011949302,0.5326794295227811,rent,1684.837011949302,1817.13355668871,0.2599865650205734,472.4303115871151,1344.703245101595,0.1008497248598676,0.15791729011103742,16.180589314765403,17.695991039163502,17.332808700588725,5.042637169130981,0,0.00515248597462117,0.0,11.501134484209196,1344.703245101595
train,54,1,Millennial,52167,656,29,5959.301676745898,725.0064268009924,135.28136776445183,170.91420871653477,72.54205597835471,99.66912535875551,44.84097557630519,1248.2541601953944,0.5808163512849852,rent,1248.2541601953944,1248.2541601953944,0.16583299588906125,207.00172701618646,1041.2524331792079,0.1747272565915455,0.1980740305851921,11.291758761366419,17.18708885803701,12.908175623645704,3.904696624422029,0,0.01228676950673123,0.0,11.665975371335698,1041.2524331792079
train,55,1,GenX,41539,729,2,8368.335539080887,123.47603512612372,144.56201343098084,460.36868170383514,324.7074872478442,34.236111157667644,455.4098312128261,1542.7601598792776,0.08003579450469206,groceries,1542.7601598792776,1542.7601598792776,0.6898702632270467,1064.3043575921179,478.4558022871597,0.057174548039180276,0.18244891346345032,22.625238780352138,7.274478438964642,15.48955704888244,1.7942092585768488,0,0.010633954927805266,0.0,12.61595091185749,478.4558022871597
train,56,1,GenX,81028,728,8,10435.428027412047,200.80848684769592,274.6769861641337,338.777279472069,145.8437369693963,45.274643401516805,286.690780088933,1292.0719129437448,0.1554158749493991,groceries ,1292.0719129437448,1292.0719129437448,0.5203749018218746,672.361794844903,619.7101180988418,0.059385213186365866,0.1714410454788953,17.91765438538056,8.853645878392927,13.233653658928159,2.3239129428706566,0,0.0001,0.0,11.213733661974668,619.7101180988418
train,57,1,Millennial,44952,663,57,6370.680979602598,1225.2929239662826,135.94357102106784,59.394583484754314,155.5031508073688,32.27239504531618,157.34927006252119,1765.7558943873107,0.6939197699189558,rent,1765.7558943873107,1765.7558943873107,0.16978617491933562,299.8009391492919,1465.9549552380188,0.23010961621397416,0.21495376470493202,13.62143597162759,26.259378043021854,17.95802624245026,5.49733108214257,0,0.013388702187087884,0.0,16.425456690056617,1465.9549552380188
train,58,1,Millennial,135562,813,34,19833.091189162362,766.9598098276243,139.558461926433,222.8550229949023,163.31944606994188,165.57252964732507,58.31152970831019,1516.5768001745369,0.505717751807464,rent,1516.5768001745369,1516.5768001745369,0.10976703240729313,166.4701347729073,1350.1066654016295,0.06807343608339707,0.11227545171604542,15.188430356515891,12.631986310234312,15.820473287968822,5.06289999525611,0,0.0001,0.0,6.937043383525273,1350.1066654016295
train,59,1,Boomer,54986,619,15,6117.82985732359,360.3945249830765,207.35867960072153,411.3163742264673,508.38398978385004,28.223932696459876,432.8822594713178,1948.559760761893,0.1849543094547745,flights,1948.559760761893,1948.559760761893,0.44360422755400475,864.3893475155958,1084.1704132462971,0.1772148684305838,0.21461678987663976,26.799267638392692,19.39009781417919,20.0795423601419,4.065639049673614,1,0.013758126810599333,975.7533719216674,-953.709187878911,0.0
train,60,1,GenX,46078,721,8,9350.196271875375,663.2277111932126,1035.072846167807,220.69682294935544,0.0,47.25149432112197,159.45903393532254,2125.7079085668197,0.3120032195017656, dining,2125.7079085668197,2125.7079085668197,0.42774190371099907,909.2543475438978,1216.4535610229218,0.1300992541388585,0.17582356218529316,26.548051958098373,17.82343319433625,23.05555820445429,4.561700853835957,0,0.0031432642949346936,0.0,16.75422609414438,1216.4535610229218
train,61,1,GenZ,49996,719,22,7774.219208410637,555.9324114490231,258.0589422507184,629.2016005774211,35.829693538430355,83.374823835614,90.59412538980675,1652.9915970410138,0.3363189579694091,groceries,1652.9915970410138,1652.9915970410138,0.3707016360471086,612.7666893952266,1040.2249076457872,0.1338044219952541,0.18785501447018116,19.296005093238485,16.284288756503518,17.019879815044437,3.900843403671702,0,0.00814429296599629,0.0,14.659570631025867,1040.2249076457872
train,62,1,Boomer,99174,734,55,12640.10813722162,250.1481753556937,325.7897631398124,191.07946128026833,0.0,18.46169465658933,486.02030565145844,1271.4994000838224,0.19673479620926515,other,1271.4994000838224,1751.5101929808147,0.09710153582414886,170.07432975008848,1581.4358632307262,0.125112526416909,0.15106464172720982,16.50488198762946,19.908253507792537,12.41299461047152,5.930384487115223,0,0.0001,0.0,18.069756397835253,1581.4358632307262
